Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
1,New Delhi,77.1807722,28.5494286,"Mithai, Street Food",150,0,0,0,1,2.7,13
1,New Delhi,77.1656368,28.5474027,"North Indian, Chinese",300,0,0,0,1,3.4,53
1,New Delhi,77.1811526,28.5490027,"North Indian, Chinese",500,0,0,0,2,3.2,29
1,New Delhi,77.1811374,28.5495565,Fast Food,300,0,0,0,1,3.5,14
1,New Delhi,77.1783133,28.5441245,"North Indian, Mughlai, Chinese",600,0,1,0,2,3.8,414
1,New Delhi,77.18089364,28.54979385,"North Indian, South Indian",150,0,0,0,1,2.3,44
1,New Delhi,77.21763119,28.58429443,"North Indian, Mughlai",450,0,0,0,1,3.1,35
1,New Delhi,77.121445,28.552895,Finger Food,4500,1,0,0,4,3.3,15
1,New Delhi,77.2398107,28.5531043,"Bakery, Desserts",300,0,0,0,1,3.0,6
1,New Delhi,77.2416379,28.5526774,"Mithai, Street Food",150,0,0,0,1,3.1,9
1,New Delhi,77.2412786,28.5525536,North Indian,150,0,0,0,1,3.3,21
1,New Delhi,77.2409194,28.5536849,"Raw Meats, Fast Food",200,0,0,0,1,3.1,9
1,New Delhi,0.0,0.0,North Indian,500,0,1,0,2,3.0,4
1,New Delhi,77.2411888,28.5538898,"North Indian, Mughlai",700,0,0,0,2,3.1,13
1,New Delhi,77.2402459,28.5571618,"North Indian, Mughlai",600,0,0,0,2,3.1,21
1,New Delhi,77.2408296,28.5536763,"North Indian, Chinese, Italian",1550,1,0,0,3,3.6,455
1,New Delhi,77.2402908,28.556673,"North Indian, Italian, Chinese",700,0,1,0,2,3.5,367
1,New Delhi,77.236741,28.557442,"Healthy Food, Salad",600,0,1,0,2,3.8,540
1,New Delhi,77.2421318,28.5527692,"Italian, Continental, European, Cafe",1500,0,0,0,3,4.4,1521
1,New Delhi,77.2421767,28.5527286,"Bakery, Desserts, Fast Food, Beverages",300,0,0,0,1,4.2,729
1,New Delhi,77.2412786,28.5526433,"Continental, Chinese, Italian, Finger Food",1500,1,0,0,3,4.3,90
1,New Delhi,77.25765813,28.53853483,"Bakery, Desserts",1750,0,0,0,3,3.2,17
1,New Delhi,77.251157,28.5441688,"Mithai, Street Food",250,0,0,0,1,2.9,11
1,New Delhi,77.25511976,28.54153378,"North Indian, South Indian, Chinese, Mithai",300,0,0,0,1,2.6,38
1,New Delhi,77.26001167,28.53451667,"Mithai, Street Food",100,0,0,0,1,2.8,9
1,New Delhi,77.26306513,28.52530273,"Mithai, North Indian, South Indian, Street Food",300,0,0,0,1,2.7,16
1,New Delhi,77.263331,28.52576,"Mithai, Street Food",150,0,0,0,1,2.9,7
1,New Delhi,77.25950785,28.53920667,South Indian,200,0,1,0,1,3.4,41
1,New Delhi,77.26394121,28.53706949,"Chinese, North Indian",550,0,1,0,2,2.6,58
1,New Delhi,77.25476302,28.52562912,"Mithai, Street Food",200,0,0,0,1,2.9,4
1,New Delhi,77.2563653,28.5409875,Cafe,450,0,1,0,1,2.9,33
1,New Delhi,77.25926813,28.53930504,"Bakery, Desserts, Fast Food",200,0,1,0,1,3.1,28
1,New Delhi,77.25810573,28.54024549,Street Food,200,0,0,0,1,3.1,100
1,New Delhi,77.25107197,28.54423341,"North Indian, Chinese",550,0,0,0,2,3.2,22
1,New Delhi,77.257337,28.537027,"North Indian, Fast Food",600,0,1,0,2,3.0,4
1,New Delhi,77.25989409,28.53320649,North Indian,400,0,0,0,1,2.9,14
1,New Delhi,77.251193,28.54442544,Fast Food,250,0,1,0,1,2.5,13
1,New Delhi,77.260126,28.537134,"Bakery, Desserts",600,0,0,0,2,2.8,8
1,New Delhi,77.258148,28.54013,"Ice Cream, Desserts",400,0,1,0,1,3.2,17
1,New Delhi,77.25543889,28.54143056,"Ice Cream, Desserts",200,0,0,0,1,3.2,8
1,New Delhi,77.2537612,28.5421747,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.2,26
1,New Delhi,77.2569098,28.53072249,"North Indian, Mughlai, Chinese",500,0,1,0,2,3.3,85
1,New Delhi,77.25698889,28.53074722,"North Indian, Mughlai, Chinese",500,0,0,0,2,2.8,14
1,New Delhi,77.25312778,28.53283056,"Fast Food, North Indian",250,0,0,0,1,3.4,25
1,New Delhi,77.2534918,28.5423284,Beverages,400,0,0,0,1,3.2,10
1,New Delhi,77.25608056,28.52827222,North Indian,250,0,0,0,1,2.8,7
1,New Delhi,77.25624796,28.52800925,South Indian,250,0,0,0,1,2.9,10
1,New Delhi,77.25087617,28.54369031,North Indian,350,0,0,0,1,3.2,87
1,New Delhi,77.25705095,28.54072765,Fast Food,400,0,1,0,1,3.2,57
1,New Delhi,77.25120507,28.5442178,"North Indian, Biryani",450,0,1,0,1,2.6,24
1,New Delhi,77.25578628,28.52833711,"Mughlai, Biryani",400,0,0,0,1,3.0,5
1,New Delhi,77.24575,28.53103056,North Indian,150,0,0,0,1,3.1,9
1,New Delhi,77.25391286,28.5419405,"Desserts, Ice Cream",250,0,0,0,1,3.2,14
1,New Delhi,77.2553326,28.5415619,"North Indian, Mughlai, Chinese",550,0,1,0,2,3.4,20
1,New Delhi,77.2583896,28.5302637,"Bakery, Desserts",500,0,0,0,2,3.1,11
1,New Delhi,77.2568858,28.5309441,"North Indian, Mughlai",350,0,0,0,1,3.2,12
1,New Delhi,77.25677937,28.54172876,"Thai, Chinese, Seafood",800,0,1,0,2,3.1,70
1,New Delhi,77.25065958,28.5437554,North Indian,250,0,1,0,1,3.3,55
1,New Delhi,77.25814529,28.53519117,"Street Food, North Indian, South Indian",200,0,0,0,1,2.9,4
1,New Delhi,77.2634745,28.52588599,"North Indian, Fast Food, Mughlai",450,0,0,0,1,3.0,10
1,New Delhi,77.2594998,28.53815752,Street Food,150,0,0,0,1,2.8,10
1,New Delhi,77.25519444,28.54165,"South Indian, Chinese",250,0,0,0,1,3.0,8
1,New Delhi,77.2520322,28.54306356,Fast Food,250,0,0,0,1,3.3,91
1,New Delhi,77.25657452,28.54185423,"North Indian, Mughlai",700,0,0,0,2,3.3,67
1,New Delhi,77.2519915,28.5429843,"North Indian, Chinese",550,0,0,0,2,3.1,92
1,New Delhi,77.25765,28.535954,"North Indian, Street Food",350,0,1,0,1,2.7,6
1,New Delhi,77.26170357,28.53804707,North Indian,450,0,1,0,1,2.6,24
1,New Delhi,77.260126,28.537134,Biryani,650,0,0,0,2,3.2,26
1,New Delhi,77.25889722,28.53269444,Fast Food,700,0,0,0,2,3.3,17
1,New Delhi,77.25539435,28.54166043,Chinese,400,0,1,0,1,3.4,80
1,New Delhi,77.2554673,28.5417988,North Indian,350,0,1,0,1,2.6,23
1,New Delhi,77.24925745,28.54313277,"North Indian, Mughlai",550,0,1,0,2,2.7,52
1,New Delhi,77.2552998,28.52858425,Fast Food,300,0,0,0,1,3.1,11
1,New Delhi,77.25938,28.537766,Biryani,600,0,1,0,2,3.6,30
1,New Delhi,77.25188736,28.54319403,"Chinese, Thai",800,1,0,0,2,3.6,108
1,New Delhi,77.25268575,28.54270391,"Fast Food, Italian, North Indian, Chinese",600,0,1,0,2,3.6,22
1,New Delhi,77.24800486,28.54287123,North Indian,750,0,1,0,2,3.7,89
1,New Delhi,77.2528632,28.5422688,"Cafe, North Indian, Lebanese, Continental",800,0,0,0,2,3.5,30
1,New Delhi,77.257216,28.530672,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,0,1,0,2,3.6,36
1,New Delhi,77.253107,28.542481,"Ice Cream, Desserts",400,0,1,0,1,3.5,80
1,New Delhi,77.25814059,28.53444508,"Ice Cream, Desserts, North Indian, Street Food",200,0,0,0,1,3.8,71
1,New Delhi,77.25816473,28.54019601,"Pizza, Fast Food",900,0,1,0,2,3.8,492
1,New Delhi,77.25293074,28.54286122,Street Food,150,0,0,0,1,3.6,94
1,New Delhi,77.2544796,28.5417947,"North Indian, Mughlai, Chinese",1300,1,1,0,3,3.6,372
1,New Delhi,77.25427318,28.54195702,South Indian,500,0,1,0,2,3.8,495
1,New Delhi,77.2570837,28.540697,North Indian,600,0,0,0,2,3.6,91
1,New Delhi,77.25048993,28.54400044,"Street Food, North Indian, Mithai",250,0,0,0,1,3.5,60
1,New Delhi,77.25476695,28.5417806,"North Indian, Chinese",850,0,1,0,2,3.5,23
1,New Delhi,77.2510672,28.5446085,North Indian,350,0,1,0,1,2.4,11
1,New Delhi,77.24908177,28.54347678,"North Indian, Chinese",400,0,1,0,1,2.3,9
1,New Delhi,77.25578561,28.54201092,"Bakery, Fast Food",400,0,1,0,1,2.3,19
1,New Delhi,77.2071483,28.6809045,Fast Food,300,0,0,0,1,3.3,86
1,New Delhi,77.2061353,28.6778705,"North Indian, Chinese",250,0,1,0,1,2.5,56
1,New Delhi,0.0,0.0,"Street Food, North Indian, South Indian, Chinese",400,0,0,0,1,3.1,10
1,New Delhi,77.2072484,28.6817513,Cafe,450,0,0,0,1,3.3,82
1,New Delhi,77.197804,28.6823671,"North Indian, Chinese",650,0,0,0,2,3.3,26
1,New Delhi,77.2048113,28.6820522,South Indian,300,0,0,0,1,3.4,75
1,New Delhi,77.20841881,28.67991553,"Mughlai, North Indian",800,0,0,0,2,3.1,77
1,New Delhi,77.2066978,28.6819638,"Cafe, Fast Food, Desserts",450,0,0,0,1,3.4,38
1,New Delhi,77.1953759,28.67940137,"Pizza, Fast Food",700,0,0,0,2,3.4,36
1,New Delhi,77.2012178,28.6834998,"North Indian, Fast Food, Chinese, Continental",1200,1,0,0,3,2.9,4
1,New Delhi,77.2048445,28.6839604,Cafe,500,0,0,0,2,2.8,25
1,New Delhi,77.19552509,28.68010437,"Ice Cream, Desserts",400,0,1,0,1,3.4,41
1,New Delhi,77.207839,28.6770968,"North Indian, Mughlai",550,0,0,0,2,3.1,69
1,New Delhi,77.1982887,28.6819382,"South Indian, North Indian, Chinese",650,0,0,0,2,3.2,69
1,New Delhi,0.0,0.0,"North Indian, Fast Food, Italian, Asian",800,0,0,0,2,3.3,6
1,New Delhi,77.2064283,28.6824755,"Fast Food, Beverages",150,0,0,0,1,3.3,49
1,New Delhi,77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",800,1,0,0,2,3.2,145
1,New Delhi,77.2073715,28.6808616,"North Indian, Chinese, Continental",650,0,1,0,2,3.3,41
1,New Delhi,77.2050808,28.6821675,North Indian,400,0,1,0,1,2.9,15
1,New Delhi,77.1986842,28.6816581,"South Indian, North Indian, Chinese",600,0,1,0,2,2.7,109
1,New Delhi,77.199757,28.6823852,South Indian,300,0,0,0,1,2.7,41
1,New Delhi,77.20695868,28.6815983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",400,0,0,0,1,3.2,28
1,New Delhi,77.1890553,28.6780077,"North Indian, Chinese",750,0,0,0,2,3.4,21
1,New Delhi,77.2084945,28.6798964,"Italian, Fast Food",800,0,0,0,2,3.4,21
1,New Delhi,77.2080453,28.6786891,"Fast Food, North Indian",300,0,0,0,1,3.3,53
1,New Delhi,77.1999533,28.6799319,"South Indian, North Indian",550,0,1,0,2,3.3,145
1,New Delhi,77.2029247,28.675602,North Indian,600,0,0,0,2,3.1,24
1,New Delhi,77.2034689,28.6826461,North Indian,200,0,0,0,1,3.5,12
1,New Delhi,77.2075063,28.6806976,Beverages,150,0,0,0,1,3.9,55
1,New Delhi,77.1963486,28.6772166,"Desserts, Beverages",300,0,0,0,1,3.8,36
1,New Delhi,77.20744444,28.68100278,"Fast Food, Beverages",250,0,1,0,1,3.6,108
1,New Delhi,77.208375,28.680111,Fast Food,250,0,1,0,1,3.7,151
1,New Delhi,77.201128,28.6787442,North Indian,550,0,0,0,2,3.6,91
1,New Delhi,77.2012178,28.6834998,"Biryani, North Indian, Mughlai",650,0,1,0,2,3.7,393
1,New Delhi,77.20738649,28.6809212,"Ice Cream, Fast Food, Beverages",250,0,0,0,1,3.9,72
1,New Delhi,77.2082938,28.67999,"Ice Cream, Desserts",400,0,1,0,1,3.8,167
1,New Delhi,77.2083148,28.679521,Ice Cream,200,0,1,0,1,3.7,20
1,New Delhi,77.2062459,28.6826835,Beverages,250,0,0,0,1,3.5,61
1,New Delhi,77.2027451,28.6763014,"Mithai, Chinese, Street Food",200,0,0,0,1,3.8,83
1,New Delhi,77.2066539,28.6779587,"Bakery, Chinese",200,0,0,0,1,3.6,62
1,New Delhi,77.208147,28.680957,"Fast Food, Street Food",300,0,1,0,1,3.7,58
1,New Delhi,77.1987024,28.6812887,"Street Food, North Indian",100,0,0,0,1,3.7,116
1,New Delhi,0.0,0.0,"Continental, Chinese, North Indian",600,1,0,0,2,3.5,21
1,New Delhi,77.20720008,28.68121151,"Chinese, Thai",500,0,0,0,2,3.5,133
1,New Delhi,77.206069,28.6778732,"Bakery, Fast Food",200,0,0,0,1,3.9,150
1,New Delhi,77.2074165,28.6814952,"Beverages, Fast Food",400,0,0,0,1,3.6,261
1,New Delhi,77.1992414,28.6822359,Street Food,50,0,0,0,1,3.7,131
1,New Delhi,77.2075961,28.6808854,Fast Food,300,0,0,0,1,3.7,234
1,New Delhi,77.2030146,28.6802681,"South Indian, North Indian, Chinese",800,0,1,0,2,3.5,85
1,New Delhi,77.2006788,28.6812987,"Mithai, Street Food",150,0,0,0,1,3.5,36
1,New Delhi,77.20699288,28.68162389,"North Indian, Chinese",500,0,1,0,2,3.8,115
1,New Delhi,77.208225,28.6796019,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.5,143
1,New Delhi,77.1934017,28.6709291,"Bakery, Desserts",400,0,0,0,1,3.5,47
1,New Delhi,77.20392846,28.68086237,"North Indian, Biryani, Chinese, Fast Food",950,0,1,1,2,3.8,41
1,New Delhi,77.2012628,28.6835489,"Chinese, North Indian, Italian, Fast Food",1900,1,0,0,3,3.6,346
1,New Delhi,77.2033739,28.6825417,Street Food,150,0,0,0,1,3.9,223
1,New Delhi,77.2054401,28.6777235,North Indian,300,0,0,0,1,3.5,97
1,New Delhi,77.173372,28.720838,North Indian,500,0,1,0,2,3.6,24
1,New Delhi,77.2083451,28.6801444,Chinese,300,0,1,0,1,3.6,25
1,New Delhi,77.2051282,28.6776821,Bakery,100,0,1,0,1,3.5,15
1,New Delhi,77.2047215,28.6839245,"North Indian, Italian, Chinese, Fast Food",600,1,1,0,2,4.2,300
1,New Delhi,0.0,0.0,"Beverages, Fast Food",400,0,0,0,1,4.0,108
1,New Delhi,77.07889594,28.51647834,North Indian,700,0,0,0,2,3.1,59
1,New Delhi,77.0784756,28.5161533,North Indian,600,0,1,0,2,3.3,36
1,New Delhi,77.14673806,28.66228784,North Indian,600,0,0,0,2,3.1,62
1,New Delhi,77.14636557,28.66223077,North Indian,450,0,1,0,1,3.4,44
1,New Delhi,77.14383926,28.66439777,Street Food,100,0,0,0,1,4.1,187
1,New Delhi,77.29406979,28.65678454,"Mughlai, Fast Food",350,0,0,0,1,3.2,11
1,New Delhi,77.29405772,28.65676424,"North Indian, Chinese",450,0,1,0,1,3.2,27
1,New Delhi,77.3054936,28.6511682,"Raw Meats, North Indian, Fast Food",350,0,0,0,1,3.4,33
1,New Delhi,77.3027743,28.6534064,"North Indian, South Indian, Chinese",300,0,0,0,1,3.4,32
1,New Delhi,0.0,0.0,"Chinese, Fast Food, Ice Cream",200,0,0,0,1,3.3,11
1,New Delhi,77.3050378,28.6515495,"North Indian, Mughlai, Chinese",550,0,0,0,2,3.3,87
1,New Delhi,77.3047359,28.649656,"North Indian, Mughlai",850,1,1,0,2,2.6,192
1,New Delhi,77.3024918,28.6475149,"North Indian, Chinese, Italian",1000,1,0,0,3,3.4,232
1,New Delhi,77.3070793,28.6520694,"North Indian, Mughlai, Chinese, Continental",1300,0,1,0,3,3.2,177
1,New Delhi,77.303195,28.6486474,"North Indian, Mediterranean, Continental",1500,1,0,0,3,3.2,286
1,New Delhi,77.302196,28.6484654,"North Indian, Mughlai, Chinese",800,1,1,0,2,3.6,306
1,New Delhi,77.3090365,28.6537039,"Cafe, Italian, Chinese, North Indian",1000,0,1,0,3,3.5,63
1,New Delhi,77.3031754,28.6479181,North Indian,800,1,0,0,2,3.5,159
1,New Delhi,77.304534,28.6601143,"South Indian, North Indian, Chinese",800,1,0,0,2,3.7,28
1,New Delhi,77.3051329,28.6509065,"Street Food, Mithai",400,0,0,0,1,3.5,40
1,New Delhi,77.3079592,28.6528252,"North Indian, Mughlai, Continental, Chinese",1600,1,1,0,3,3.7,213
1,New Delhi,77.3094489,28.654069,"North Indian, Mughlai, Chinese",1150,1,1,0,3,3.7,160
1,New Delhi,77.3023084,28.6492275,"Street Food, North Indian",250,0,0,0,1,3.8,300
1,New Delhi,77.3011095,28.6461321,"North Indian, Chinese, Continental",1300,0,0,0,3,3.8,248
1,New Delhi,77.3062599,28.6594593,Fast Food,250,0,0,0,1,3.6,109
1,New Delhi,77.3029072,28.6480355,"North Indian, Chinese",750,1,0,0,2,3.5,132
1,New Delhi,77.3023672,28.6484283,"Desserts, Fast Food, Ice Cream",250,0,0,0,1,4.0,95
1,New Delhi,77.3020809,28.6467421,"Ice Cream, Desserts",300,0,1,0,1,4.0,292
1,New Delhi,77.1952884,28.646476,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,0,0,0,2,2.8,39
1,New Delhi,77.1919642,28.6470539,"South Indian, North Indian",250,0,0,0,1,3.4,68
1,New Delhi,77.18920413,28.65456149,North Indian,200,0,0,0,1,2.9,92
1,New Delhi,77.18937848,28.64779259,"North Indian, Chinese",800,1,0,0,2,3.4,51
1,New Delhi,77.1872922,28.6458903,"North Indian, Chinese, Continental, Italian",1100,1,1,0,3,3.2,142
1,New Delhi,77.1968947,28.64590801,Cafe,450,0,0,0,1,2.6,21
1,New Delhi,77.1875617,28.6457369,"Chinese, North Indian, Mughlai",450,0,1,0,1,2.5,71
1,New Delhi,77.1889094,28.6576903,"Chinese, North Indian",600,0,1,0,2,3.2,71
1,New Delhi,77.1868879,28.6458068,"North Indian, Chinese",600,0,1,0,2,3.4,122
1,New Delhi,77.1899106,28.6448625,"North Indian, Chinese, Mughlai",700,0,0,0,2,3.0,39
1,New Delhi,77.19380312,28.65824145,"Pizza, Fast Food",700,0,0,0,2,3.4,43
1,New Delhi,77.1892688,28.6467961,"Ice Cream, Desserts",400,0,1,0,1,3.4,38
1,New Delhi,77.19036754,28.65432847,"Ice Cream, Desserts",400,0,1,0,1,2.7,39
1,New Delhi,77.1838779,28.6455636,"North Indian, Chinese",700,0,1,0,2,3.1,73
1,New Delhi,77.20330585,28.65947151,"Desserts, Mithai",200,0,0,0,1,2.9,10
1,New Delhi,77.18858656,28.64356644,"North Indian, Mughlai, Chinese, Fast Food",500,0,1,0,2,2.7,32
1,New Delhi,77.1870226,28.6457749,South Indian,150,0,0,0,1,2.9,36
1,New Delhi,77.19397243,28.65203681,"North Indian, South Indian, Chinese, Fast Food",450,0,0,0,1,3.3,36
1,New Delhi,77.18398858,28.64837929,Hyderabadi,750,1,1,0,2,3.1,134
1,New Delhi,77.1912316,28.649189,North Indian,350,0,0,0,1,3.3,55
1,New Delhi,77.19076987,28.64568939,"North Indian, Mughlai",600,0,0,0,2,2.9,90
1,New Delhi,77.19484482,28.65377446,North Indian,500,0,0,0,2,3.2,60
1,New Delhi,77.1877414,28.6464708,South Indian,400,0,0,0,1,2.7,47
1,New Delhi,77.1962767,28.6494371,North Indian,300,0,0,0,1,3.4,43
1,New Delhi,77.1894036,28.6462267,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",350,0,0,0,1,3.3,236
1,New Delhi,77.18532767,28.64555639,"North Indian, Mughlai, Chinese",1100,1,1,0,3,2.6,31
1,New Delhi,77.18557075,28.64546136,"North Indian, Mughlai, Chinese",700,0,1,0,2,2.5,38
1,New Delhi,77.1904368,28.6478036,"Fast Food, North Indian, Chinese",800,1,0,0,2,3.1,123
1,New Delhi,77.20225945,28.65795725,Mithai,150,0,0,0,1,2.8,9
1,New Delhi,77.1919134,28.6473123,"South Indian, Chinese, North Indian",350,0,0,0,1,3.3,70
1,New Delhi,77.1924134,28.6484406,"North Indian, Chinese",550,0,0,0,2,3.4,114
1,New Delhi,77.19053082,28.65404367,"North Indian, Chinese",550,0,0,0,2,2.7,56
1,New Delhi,77.190378,28.645475,"North Indian, Chinese, South Indian",600,0,1,0,2,3.1,247
1,New Delhi,77.1888196,28.6434385,South Indian,450,0,1,0,1,3.1,90
1,New Delhi,77.18850777,28.64772433,"North Indian, Mughlai, Chinese",900,1,0,0,2,2.7,84
1,New Delhi,77.1892688,28.6467961,"North Indian, Chinese, Fast Food",650,0,1,0,2,3.3,93
1,New Delhi,77.19650377,28.64966566,"Italian, Chinese, North Indian",650,0,1,1,2,3.4,44
1,New Delhi,77.1882805,28.6471494,South Indian,400,0,0,0,1,3.0,27
1,New Delhi,77.1886399,28.6470942,"Chinese, Mughlai, North Indian",750,1,1,0,2,2.7,68
1,New Delhi,77.18888596,28.64335635,Fast Food,400,0,1,0,1,3.3,23
1,New Delhi,77.19822,28.6488288,"European, Italian, Thai, Chinese, North Indian",1400,1,0,0,3,3.2,30
1,New Delhi,77.19013385,28.65432818,"North Indian, Chinese",500,0,1,0,2,2.5,69
1,New Delhi,77.1923236,28.6504028,"Tibetan, Fast Food",350,0,0,0,1,2.6,41
1,New Delhi,77.18873441,28.6436297,"Fast Food, Chinese",400,0,1,0,1,3.4,36
1,New Delhi,77.1904368,28.6478036,"Bakery, Desserts, Fast Food",400,0,0,0,1,3.6,179
1,New Delhi,0.0,0.0,"Bakery, Desserts",450,0,0,0,1,3.5,22
1,New Delhi,77.20037386,28.65492631,"North Indian, Mughlai",650,0,1,0,2,3.7,456
1,New Delhi,77.18920581,28.64902483,"North Indian, European, South Indian",900,1,1,0,2,3.6,43
1,New Delhi,77.19041716,28.64350406,Fast Food,200,0,1,0,1,3.7,120
1,New Delhi,77.18855,28.6471752,"Cafe, Fast Food, Desserts",700,0,1,0,2,3.8,230
1,New Delhi,77.18687464,28.64575501,Bakery,300,0,1,0,1,3.5,26
1,New Delhi,77.1941204,28.6521871,"Mughlai, North Indian",600,0,1,0,2,3.5,27
1,New Delhi,77.19434593,28.65306658,Street Food,50,0,0,0,1,3.6,35
1,New Delhi,77.19039503,28.65448764,North Indian,500,0,1,0,2,3.6,76
1,New Delhi,77.20031988,28.65494308,North Indian,650,0,0,0,2,3.7,177
1,New Delhi,77.1901673,28.649659,Desserts,150,0,0,0,1,3.6,99
1,New Delhi,77.18897313,28.64337636,Fast Food,250,0,1,0,1,3.7,136
1,New Delhi,77.18914345,28.65951887,"North Indian, Chinese",600,0,1,0,2,3.5,72
1,New Delhi,77.1907064,28.6455898,"South Indian, North Indian",600,0,0,0,2,3.5,88
1,New Delhi,77.1928736,28.6507302,"Mithai, Street Food",200,0,0,0,1,3.8,100
1,New Delhi,77.1892688,28.6467961,"American, Fast Food, Salad, Healthy Food",500,0,0,0,2,3.6,118
1,New Delhi,77.188527,28.647073,"Gujarati, Rajasthani, North Indian, Fast Food",700,0,1,0,2,3.8,603
1,New Delhi,77.1911718,28.6491762,North Indian,350,0,0,0,1,3.5,149
1,New Delhi,77.19195507,28.65337815,"Continental, Healthy Food",700,0,1,0,2,3.7,39
1,New Delhi,77.191827,28.65317426,Chinese,350,0,0,0,1,3.5,109
1,New Delhi,77.1905267,28.6435122,"Chinese, Fast Food",350,0,1,0,1,3.5,214
1,New Delhi,77.18890373,28.64338136,"Chinese, Fast Food",350,0,1,0,1,3.5,64
1,New Delhi,77.18823351,28.64438885,Cafe,450,0,0,0,1,2.3,32
1,New Delhi,77.18952768,28.64877767,Finger Food,1000,1,0,0,3,2.4,52
1,New Delhi,77.19061162,28.64349552,"Fast Food, North Indian, Mughlai",500,0,0,0,2,4.0,841
1,New Delhi,77.19055898,28.65467653,Street Food,200,0,0,0,1,4.0,74
1,New Delhi,77.18803234,28.64370267,"Continental, North Indian, American, Italian, Mexican",1050,1,0,0,3,4.3,142
1,New Delhi,77.2329263,28.556869,"North Indian, Mughlai",2000,0,0,0,4,4.5,524
1,New Delhi,77.2293337,28.6676442,"Fast Food, Burger",500,0,0,0,2,3.3,132
1,New Delhi,77.2263032,28.5997542,"American, Fast Food",1000,0,1,0,3,3.1,18
1,New Delhi,77.2273577,28.6005258,"Bakery, Desserts",300,0,0,0,1,3.3,29
1,New Delhi,77.2252919,28.6004185,"North Indian, Chinese, Mexican, Lebanese, Italian, Fast Food",650,0,1,0,2,2.5,120
1,New Delhi,77.2276721,28.6095619,Street Food,150,0,0,0,1,3.2,242
1,New Delhi,77.2270883,28.6003209,"Bakery, Fast Food",800,0,0,0,2,3.3,89
1,New Delhi,77.2274475,28.6006239,"Italian, Continental, European, Cafe",1500,0,0,0,3,4.5,4986
1,New Delhi,77.2275373,28.6005429,"Italian, Continental, European, Cafe",1500,0,0,0,3,4.6,1569
1,New Delhi,77.2272679,28.6008757,"Cafe, Pizza, Italian",1200,1,1,0,3,3.8,863
1,New Delhi,77.2260623,28.5999361,Mughlai,600,0,0,0,2,3.9,157
1,New Delhi,77.2261003,28.5999579,"American, Italian, North Indian, Chinese, Lebanese",2000,1,0,0,4,3.6,1428
1,New Delhi,77.2269086,28.5999453,"Continental, Kashmiri, Italian, North Indian, Moroccan",2500,1,1,0,4,3.6,300
1,New Delhi,77.2270883,28.600052,"Cafe, Italian, Lebanese",1000,0,0,0,3,3.6,574
1,New Delhi,77.2276954,28.5999935,Chinese,1000,0,0,0,3,3.7,243
1,New Delhi,77.2265943,28.5997809,"Cafe, Desserts, Bakery",700,0,1,0,2,3.8,391
1,New Delhi,77.2279864,28.6025572,"Bakery, Desserts, Fast Food",800,0,0,0,2,3.6,29
1,New Delhi,77.2267949,28.6001414,"Mediterranean, American, Asian",1700,1,0,0,3,3.7,395
1,New Delhi,77.2273128,28.6007455,"Mughlai, North Indian",650,0,0,0,2,3.7,2860
1,New Delhi,77.2275373,28.6003637,Mexican,1700,1,1,0,3,3.6,505
1,New Delhi,77.227379,28.6007115,"Italian, European",1400,0,1,0,3,3.9,454
1,New Delhi,77.2264353,28.5996365,"American, Continental, Italian",2000,1,0,0,4,3.8,203
1,New Delhi,77.2259206,28.6006577,Mughlai,400,0,0,0,1,3.7,79
1,New Delhi,77.2268188,28.5997575,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",1200,0,0,0,3,3.9,287
1,New Delhi,77.2265943,28.5997809,European,2100,0,0,0,4,3.8,199
1,New Delhi,77.2280043,28.602474,Mughlai,450,0,0,0,1,3.5,17
1,New Delhi,77.2269984,28.5999538,"Burmese, Chinese, Japanese, Malaysian, Thai",2000,1,1,0,4,3.9,372
1,New Delhi,77.2260104,28.5998597,"American, Fast Food, Salad, Healthy Food",500,0,1,0,2,3.7,188
1,New Delhi,77.2271332,28.6010869,"Cafe, Tea, Desserts",800,0,0,0,2,3.6,34
1,New Delhi,77.2269577,28.5999548,"Italian, French, European, Cafe",1700,1,0,0,3,3.7,774
1,New Delhi,77.2269984,28.6000435,Cafe,700,0,0,0,2,3.8,256
1,New Delhi,77.2270521,28.6000351,"Japanese, Thai, Italian, Asian",2500,0,0,0,4,3.8,1186
1,New Delhi,77.2275373,28.6005429,"Chinese, Thai, Continental, North Indian",2000,0,1,0,4,3.8,669
1,New Delhi,77.2273577,28.6002569,"European, Continental, Pizza",1700,1,0,0,3,4.2,113
1,New Delhi,77.2261901,28.5997872,"Bakery, Desserts, Fast Food",400,0,1,0,1,4.0,518
1,New Delhi,77.2275373,28.6005429,"Asian, Thai, Chinese",1600,1,1,0,3,4.1,1330
1,New Delhi,77.2261901,28.5998768,"North Indian, Lebanese, Mexican, Asian, Italian, American, European",1550,1,0,0,3,4.0,1203
